Filtered League List (Excluding Cups, Women's, and Youth Leagues):
ID: 699, Name: Liga 3, Country: Portugal
ID: 700, Name: Segunda División RFEF, Country: Spain
ID: 701, Name: Second Division A, Country: Egypt
ID: 711, Name: Premier League, Country: Pakistan
ID: 719, Name: U20 Elite League, Country: eurocups
ID: 720, Name: Coppa Italia Serie C, Country: Italy
ID: 722, Name: MLS All-Star, Country: USA
ID: 728, Name: Ligue Haïtienne, Country: Haiti
ID: 740, Name: Amapaense, Country: Brazil
ID: 752, Name: National League N / S, Country: England
ID: 1185, Name: Torneo Federal A, Country: Argentina
ID: 1188, Name: Prim B Metro, Country: Argentina
ID: 1189, Name: Primera Nacional, Country: Argentina
ID: 7095, Name: Primera Division, Country: Cuba
ID: 7096, Name: Torneo Proyección, Country: Argentina
ID: 7097, Name: MLS Next Pro, Country: USA
ID: 7106, Name: Southeast Asian Games, Country: intl
ID: 7107, Name: NASL, Country: USA
ID: 7110, Name: ASEAN U23 Championship, Country: intl
ID: 7535, Name: Tournoi Maurice Revello, Country: intl
ID: 7538, Name: EAFF E-1 Football Championship, Country: intl
ID: 7541, Name: League 1 Ontario, Country: Canada
ID: 7543, Name: Super League, Country: Kenya
ID: 7544, Name: Catarinense 2, Country: Brazil
ID: 7545, Name: U20 Arab Championship, Country: intl
ID: 7546, Name: Chinese Football League 2, Country: China
ID: 7549, Name: Mediterranean Games, Country: intl
ID: 7552, Name: Piala Presiden, Country: Indonesia
ID: 7554, Name: Diski Shield, Country: South Africa
ID: 8204, Name: Second NL, Country: Croatia
ID: 8206, Name: CONMEBOL Libertadores Femenina, Country: intl
ID: 8210, Name: Premier League, Country: Lesotho
ID: 8211, Name: COTIF Tournament, Country: intl
ID: 8212, Name: Islamic Solidarity Games, Country: intl
ID: 8215, Name: National League, Country: New Zealand
ID: 10211, Name: I-League 2, Country: India
ID: 10218, Name: Tournoi Maurice Revello, Country: intl
ID: 10222, Name: U23 League, Country: Mexico
ID: 10224, Name: Premier League Summer Series, Country: England
ID: 10226, Name: Second League A, Country: Russia
ID: 10228, Name: Concacaf Caribbean Club Shield, Country: intl
ID: 10229, Name: Goiano 2, Country: Brazil
ID: 10230, Name: Premier League, Country: Bhutan
ID: 10234, Name: Paraibano 2, Country: Brazil
ID: 10239, Name: Championnat D1, Country: Gabon
ID: 10247, Name: Charity Shield, Country: Northern Ireland
ID: 10249, Name: Calcutta Premier Division, Country: India
ID: 10251, Name: CAC Games, Country: intl
ID: 10252, Name: Primeira Divisão, Country: Macao
ID: 10575, Name: African Football League, Country: intl
ID: 10578, Name: Premier Division, Country: Antigua And Barbuda
ID: 10585, Name: Pan American Games, Country: intl
ID: 10608, Name: CONMEBOL Pre-Olympic Tournament, Country: intl
ID: 10609, Name: Paulista A4, Country: Brazil
ID: 10610, Name: Premier League, Country: Barbados
ID: 10613, Name: Paulista Série B, Country: Brazil
ID: 10793, Name: Yemeni League, Country: Yemen
ID: 10797, Name: Concacaf U20 Qualification, Country: intl
ID: 10798, Name: Torneo Promocional Amateur, Country: Argentina
ID: 10800, Name: Goiano U20, Country: Brazil
ID: 10801, Name: Paranaense U20, Country: Brazil
ID: 10804, Name: African Games, Country: intl
ID: 10805, Name: Baiano U20, Country: Brazil
ID: 11485, Name: Nacional B, Country: Bolivia
ID: 11486, Name: Pro League, Country: Uzbekistan
ID: 11487, Name: Premier Division, Country: Grenada
ID: 11488, Name: Catarinense U20, Country: Brazil
ID: 11489, Name: WAFF Championship U23, Country: intl
ID: 11493, Name: Paulista U20, Country: Brazil
ID: 11494, Name: Capital Territory NPL 2, Country: Australia
ID: 11495, Name: Western Australia State League 1, Country: Australia
ID: 11496, Name: UAE-Qatar Super Shield, Country: intl
ID: 11497, Name: NNSW League 1, Country: Australia
ID: 11498, Name: Tasmania Southern Championship, Country: Australia
ID: 11499, Name: Pernambucano U20, Country: Brazil
ID: 11500, Name: Tasmania Northern Championship, Country: Australia
ID: 11501, Name: Ykkösliiga, Country: Finland
ID: 11503, Name: Matogrossense 2, Country: Brazil
ID: 11505, Name: Brasiliense U20, Country: Brazil
ID: 11509, Name: Liga 3, Country: Georgia
ID: 11510, Name: Carioca C, Country: Brazil
ID: 11511, Name: Mineiro U20, Country: Brazil
ID: 11512, Name: Sergipano U20, Country: Brazil
ID: 11514, Name: Alagoano U20, Country: Brazil
ID: 11515, Name: Catarinense 2, Country: Brazil
ID: 11516, Name: Cearense U20, Country: Brazil
ID: 11517, Name: WPSL, Country: USA
ID: 11518, Name: NPSL, Country: USA
ID: 11520, Name: USL W League, Country: USA
ID: 11521, Name: Paraense B2, Country: Brazil
ID: 11522, Name: Carioca U20, Country: Brazil
ID: 11523, Name: Paraibano U20, Country: Brazil
ID: 11524, Name: Cearense 3, Country: Brazil
ID: 11525, Name: Pernambucano 2, Country: Brazil
ID: 11530, Name: USL Super League, Country: USA
ID: 11533, Name: Championnat National, Country: Togo
ID: 11535, Name: CONMEBOL U20 Femenino, Country: intl
ID: 11536, Name: Carioca A2, Country: Brazil
ID: 11697, Name: ASEAN Club Championship, Country: intl
ID: 11699, Name: AFC Challenge League, Country: intl
ID: 11700, Name: Goiano 3, Country: Brazil
ID: 11701, Name: Amazonense 2, Country: Brazil
ID: 11702, Name: Paraibano 2, Country: Brazil
ID: 11704, Name: Sergipano 2, Country: Brazil
ID: 11705, Name: Paranaense 3, Country: Brazil
ID: 11706, Name: Potiguar U20, Country: Brazil
ID: 11709, Name: Brasiliense B, Country: Brazil
ID: 11710, Name: Mineiro 3, Country: Brazil
ID: 11711, Name: Estadual Junior U20, Country: Brazil
ID: 11713, Name: Alagoano 2, Country: Brazil
ID: 11714, Name: Capixaba B, Country: Brazil
ID: 11715, Name: Paraense B1, Country: Brazil
ID: 11716, Name: Maranhense 2, Country: Brazil
ID: 11718, Name: Pernambucano 3, Country: Brazil
ID: 11719, Name: Potiguar 2, Country: Brazil
ID: 11720, Name: Gaúcho 3, Country: Brazil
ID: 11722, Name: Catarinense 3, Country: Brazil
ID: 12587, Name: Carioca B2, Country: Brazil
